age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
46,services,married,secondary,no,2661,yes,no,cellular,24,jan,309,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,303,yes,no,cellular,12,may,463,3,-1,0,unknown,no
56,housemaid,married,unknown,no,611,no,no,telephone,18,feb,136,8,0,0,unknown,no
22,student,single,tertiary,no,403,no,no,cellular,20,sep,96,1,-1,0,unknown,no
44,management,married,tertiary,no,3071,no,no,cellular,6,jul,516,1,-1,0,unknown,yes
56,services,married,secondary,no,1473,yes,yes,unknown,28,may,90,2,0,0,unknown,no
31,admin.,married,secondary,no,3215,yes,yes,unknown,4,may,318,1,-1,0,unknown,yes
48,blue-collar,married,secondary,no,751,yes,yes,unknown,24,may,1030,18,0,0,unknown,no
54,services,married,secondary,no,3441,yes,yes,cellular,13,nov,975,4,-1,0,unknown,no
53,technician,married,tertiary,no,7033,no,yes,cellular,14,nov,172,1,87,6,success,yes
40,admin.,married,secondary,no,48,yes,no,cellular,13,nov,455,1,0,0,unknown,yes
42,blue-collar,married,primary,no,2636,yes,no,cellular,15,may,223,1,361,3,failure,no
54,admin.,married,secondary,no,367,no,yes,cellular,5,feb,460,2,115,1,other,no
34,technician,married,secondary,no,1119,no,yes,cellular,7,aug,296,6,-1,0,unknown,yes
34,management,single,tertiary,no,6542,no,no,cellular,19,sep,246,1,94,1,failure,no
31,student,single,unknown,no,142,no,no,cellular,3,jul,349,1,-1,0,unknown,yes
54,services,married,secondary,no,215,no,no,telephone,25,jul,63,2,-1,0,unknown,no
56,management,married,tertiary,no,608,yes,no,unknown,16,jun,132,1,-1,0,unknown,no
51,management,married,tertiary,no,1161,yes,no,unknown,29,apr,105,1,-1,0,unknown,yes
53,management,married,tertiary,no,1156,no,no,cellular,15,mar,230,1,0,0,unknown,yes
61,technician,married,primary,no,5971,no,no,telephone,2,sep,58,1,-1,0,unknown,no
38,management,married,tertiary,no,1751,yes,no,telephone,16,may,45,1,184,0,unknown,no
44,admin.,married,secondary,no,100,yes,yes,unknown,12,may,1082,1,-1,0,unknown,no
40,unemployed,married,primary,no,-70,no,no,cellular,6,aug,415,4,-1,0,unknown,no
43,services,married,unknown,no,4482,yes,no,unknown,21,may,248,1,-1,0,unknown,no
44,technician,married,tertiary,no,5216,yes,yes,cellular,4,feb,91,1,76,4,failure,no
44,management,married,tertiary,no,415,yes,no,cellular,29,jul,627,2,-1,0,unknown,yes
32,technician,divorced,secondary,no,5693,no,no,cellular,5,nov,749,2,-1,0,unknown,yes
40,technician,married,secondary,no,364,yes,no,unknown,6,aug,232,4,-1,0,unknown,no
48,retired,married,tertiary,no,1650,no,no,cellular,7,mar,177,1,-1,0,unknown,yes
51,unknown,married,unknown,no,7473,no,no,cellular,16,aug,56,2,-1,0,unknown,no
36,management,single,tertiary,no,1452,no,no,cellular,17,nov,888,2,-1,0,success,yes
34,management,married,tertiary,yes,-108,yes,no,cellular,16,jun,927,3,-1,0,unknown,yes
43,management,married,tertiary,no,11304,yes,no,cellular,18,nov,116,1,105,1,failure,no
45,management,married,primary,no,1362,no,no,cellular,5,oct,961,1,68,3,success,yes
34,services,married,tertiary,no,1396,no,no,telephone,15,jul,321,3,-1,0,unknown,no
23,management,married,tertiary,no,331,yes,no,cellular,16,nov,215,3,178,6,failure,no
47,retired,married,primary,no,404,no,no,cellular,21,jul,193,3,-1,0,unknown,no
41,admin.,married,tertiary,no,13453,yes,no,cellular,2,nov,39,8,-1,0,unknown,no
54,admin.,married,unknown,no,6971,yes,no,cellular,24,apr,131,2,-1,0,unknown,no
31,retired,married,secondary,no,3207,no,no,cellular,14,aug,497,2,-1,0,unknown,yes
42,management,married,tertiary,no,1424,no,yes,cellular,16,nov,18,7,-1,0,unknown,no
54,unknown,married,secondary,no,2996,no,no,telephone,26,oct,192,1,0,0,unknown,no
42,management,single,tertiary,no,18,yes,no,cellular,14,may,972,1,-1,0,unknown,no
45,blue-collar,married,primary,no,1313,yes,yes,unknown,30,may,157,20,-1,0,unknown,no
49,self-employed,married,primary,yes,171,yes,yes,unknown,12,may,396,4,-1,0,unknown,no
38,technician,married,secondary,no,6720,yes,no,cellular,13,feb,17,1,87,1,success,no
49,blue-collar,married,secondary,no,1116,no,no,cellular,16,feb,84,1,284,1,failure,yes
47,admin.,married,tertiary,no,5154,no,no,cellular,17,feb,216,1,104,3,success,no
27,technician,single,tertiary,yes,-44,no,no,cellular,7,jul,198,3,-1,0,unknown,no
26,admin.,divorced,unknown,no,10328,no,no,cellular,1,mar,881,1,94,2,success,yes
33,management,single,tertiary,yes,1242,no,yes,cellular,25,jun,240,3,-1,0,unknown,no
51,management,married,tertiary,yes,-474,no,yes,unknown,17,aug,897,1,-1,0,unknown,no
55,technician,divorced,secondary,no,4976,yes,no,unknown,21,may,128,1,-1,0,unknown,no
48,management,married,tertiary,no,5704,yes,no,cellular,12,may,213,4,0,0,unknown,no
24,technician,single,secondary,no,900,yes,no,cellular,14,may,196,1,293,1,failure,yes
63,admin.,married,secondary,no,314,yes,no,unknown,16,may,567,3,-1,0,unknown,no
40,admin.,married,secondary,no,408,yes,yes,cellular,19,feb,178,1,-1,0,unknown,no
40,admin.,married,secondary,no,2515,yes,no,cellular,4,nov,163,4,-1,0,unknown,no
43,admin.,married,secondary,no,267,yes,no,unknown,2,may,136,2,-1,0,unknown,no
40,retired,divorced,secondary,yes,153,yes,yes,unknown,9,may,1515,1,-1,0,unknown,yes
37,technician,divorced,secondary,no,2434,yes,no,cellular,8,feb,356,1,303,1,failure,no
36,retired,married,secondary,no,8658,no,no,cellular,18,apr,348,1,173,4,success,yes
42,management,married,tertiary,no,506,no,no,cellular,5,nov,109,2,-1,0,unknown,no
38,management,married,tertiary,no,1054,yes,no,cellular,2,mar,278,2,108,4,success,yes
80,retired,married,primary,no,-43,no,no,telephone,15,feb,394,2,90,6,unknown,yes
42,housemaid,married,tertiary,no,555,no,no,cellular,26,oct,474,1,66,4,success,yes
40,admin.,single,secondary,no,112,yes,no,cellular,24,apr,627,3,-1,0,unknown,no
56,management,divorced,tertiary,no,6787,no,no,cellular,11,oct,213,1,87,1,success,yes
77,retired,single,secondary,no,7726,no,no,cellular,27,sep,666,2,-1,0,unknown,yes
41,admin.,married,secondary,no,3309,yes,yes,cellular,3,apr,302,1,-1,0,unknown,yes
63,services,married,secondary,no,9893,yes,yes,cellular,4,aug,429,3,0,0,unknown,yes
30,management,single,tertiary,no,5252,no,no,cellular,6,may,307,1,-1,0,unknown,yes
53,self-employed,married,secondary,no,1085,yes,no,cellular,2,jun,910,1,-1,6,success,yes
39,technician,divorced,secondary,no,366,no,no,telephone,15,apr,121,8,-1,0,unknown,no
56,retired,married,secondary,no,2424,no,no,cellular,4,feb,88,1,184,0,unknown,yes
53,retired,married,secondary,no,588,no,no,cellular,3,oct,433,3,-1,0,success,yes
36,technician,single,secondary,no,268,yes,no,cellular,15,nov,414,1,-1,0,unknown,no
50,management,married,tertiary,no,11196,yes,no,cellular,17,apr,48,2,-1,0,unknown,no
42,management,married,tertiary,no,1348,yes,no,cellular,12,may,946,3,-1,0,unknown,yes
31,unemployed,married,tertiary,no,69,no,no,cellular,19,aug,278,1,89,0,unknown,yes
60,management,married,tertiary,no,2248,yes,no,cellular,24,jan,197,1,98,2,success,yes
53,self-employed,married,tertiary,no,442,no,yes,telephone,20,jul,347,8,0,0,unknown,no
32,technician,married,secondary,no,475,yes,no,cellular,11,nov,96,1,185,2,success,no
37,technician,married,tertiary,no,160,yes,no,cellular,26,aug,31,2,-1,0,unknown,no
38,management,married,tertiary,no,6392,no,no,cellular,11,oct,121,1,178,1,success,yes
52,retired,married,primary,no,3537,no,no,unknown,9,jun,516,2,-1,0,unknown,yes
37,admin.,married,tertiary,no,8806,yes,no,unknown,29,may,142,3,-1,0,unknown,no
29,student,single,secondary,no,823,no,no,cellular,4,feb,270,1,95,1,failure,no
28,services,single,secondary,no,-37,yes,no,cellular,14,jul,829,2,0,0,unknown,yes
48,self-employed,divorced,secondary,yes,912,yes,no,cellular,31,nov,157,1,-1,0,unknown,no
36,admin.,married,unknown,no,1391,no,no,cellular,4,feb,174,2,0,0,unknown,no
38,technician,single,secondary,no,1414,yes,no,telephone,3,may,175,1,290,1,success,yes
40,admin.,married,secondary,no,17,yes,no,cellular,19,jul,1433,2,-1,0,unknown,yes
48,management,married,tertiary,no,2941,no,no,cellular,19,nov,202,10,-1,0,unknown,no
36,management,single,tertiary,yes,88,yes,no,cellular,12,may,711,1,-1,0,unknown,no
32,entrepreneur,married,secondary,no,16,no,yes,cellular,22,jul,202,2,-1,0,unknown,no
39,admin.,married,secondary,no,13517,no,no,cellular,20,aug,291,3,179,3,success,yes
60,technician,married,secondary,no,2261,yes,no,unknown,11,may,173,1,-1,0,unknown,no
37,blue-collar,single,secondary,no,918,yes,no,unknown,2,jan,224,1,-1,0,unknown,no
58,retired,married,unknown,no,442,no,no,telephone,3,feb,297,1,93,2,success,yes
40,blue-collar,single,unknown,no,153,yes,yes,unknown,15,may,262,1,297,1,failure,no
37,admin.,divorced,secondary,yes,-104,yes,yes,cellular,12,may,857,3,-1,0,unknown,no
33,retired,married,secondary,no,8073,no,no,cellular,12,apr,1140,2,-1,0,unknown,yes
52,retired,married,secondary,no,1018,no,no,telephone,23,nov,656,2,-1,0,unknown,yes
34,housemaid,single,secondary,no,703,yes,no,cellular,12,sep,514,4,301,3,unknown,yes
48,technician,married,tertiary,no,155,yes,no,cellular,7,may,770,1,342,4,success,yes
76,unemployed,married,unknown,no,320,no,no,cellular,17,sep,655,1,94,2,success,yes
83,admin.,married,secondary,no,113,no,no,telephone,21,feb,459,3,0,0,unknown,yes
33,management,single,tertiary,no,396,no,no,cellular,24,aug,173,5,-1,0,unknown,no
32,technician,divorced,tertiary,yes,36,yes,no,unknown,17,may,252,1,-1,0,unknown,yes
30,management,married,tertiary,no,342,yes,no,cellular,13,may,566,4,-1,0,unknown,yes
59,retired,married,primary,no,4525,no,no,cellular,19,aug,220,2,-1,0,success,yes
35,admin.,married,secondary,no,492,no,no,cellular,10,feb,345,2,-1,0,unknown,yes
45,admin.,married,secondary,no,1629,no,no,cellular,18,feb,33,2,0,0,unknown,no
35,technician,single,tertiary,no,3281,no,no,cellular,12,nov,145,1,91,6,success,no
41,management,married,tertiary,no,1160,no,no,cellular,21,feb,140,3,0,0,unknown,yes
38,admin.,married,tertiary,no,9188,no,no,cellular,11,feb,186,1,180,5,failure,yes
48,technician,single,secondary,no,71,yes,no,telephone,19,aug,278,3,-1,0,unknown,no
35,services,married,secondary,no,4383,yes,no,cellular,7,nov,43,8,-1,0,unknown,no
32,blue-collar,single,tertiary,no,1623,yes,no,unknown,11,jun,914,3,0,0,unknown,yes
38,management,married,tertiary,no,378,yes,yes,unknown,13,jun,208,1,-1,0,unknown,yes
85,retired,married,primary,no,12405,no,no,cellular,5,dec,244,2,-1,0,unknown,yes
58,technician,married,tertiary,no,1705,no,no,telephone,3,oct,284,8,183,1,unknown,no
42,management,married,tertiary,no,4121,no,no,cellular,16,nov,132,1,115,0,unknown,no
26,student,single,unknown,no,371,no,no,cellular,20,jul,491,2,-1,0,unknown,yes
47,blue-collar,married,secondary,no,1469,yes,no,unknown,6,may,456,3,-1,0,unknown,no
34,services,married,secondary,yes,249,no,no,telephone,25,jan,387,1,-1,0,unknown,no
36,services,married,tertiary,no,7390,yes,no,cellular,6,may,175,1,281,1,failure,no
50,blue-collar,married,secondary,yes,1278,yes,no,cellular,8,jun,483,1,-1,1,unknown,no
37,housemaid,divorced,primary,no,307,yes,yes,cellular,2,feb,3,1,-1,0,unknown,no
43,management,married,tertiary,no,210,no,no,cellular,28,aug,137,11,-1,0,unknown,no
43,technician,married,secondary,no,4579,yes,no,unknown,9,may,499,2,-1,0,unknown,no
30,blue-collar,married,primary,no,426,yes,no,cellular,15,jul,128,1,-1,0,unknown,no
73,retired,married,primary,no,1983,no,yes,telephone,3,feb,1253,1,-1,0,unknown,yes
39,entrepreneur,married,secondary,no,1208,yes,no,unknown,3,jun,214,1,-1,0,unknown,no
50,blue-collar,married,secondary,no,132,yes,yes,cellular,28,jul,234,3,-1,0,unknown,no
35,management,divorced,tertiary,no,544,no,yes,cellular,19,aug,48,1,-1,0,unknown,no
28,student,single,unknown,no,375,no,no,cellular,8,jul,428,7,-1,0,unknown,yes
43,management,married,tertiary,no,3562,no,no,cellular,22,feb,285,1,176,6,success,yes
49,management,married,tertiary,no,317,yes,no,cellular,22,jul,332,7,-1,0,unknown,no
52,management,married,primary,no,580,yes,no,cellular,15,apr,1053,2,-1,0,unknown,no
52,services,married,secondary,no,205,no,no,cellular,7,jun,89,1,-1,0,unknown,no
68,services,divorced,primary,no,2903,no,no,cellular,21,oct,227,4,-1,0,unknown,yes
35,technician,married,secondary,no,6126,no,yes,cellular,27,jan,519,1,106,1,unknown,yes
49,retired,married,primary,no,2646,yes,yes,cellular,3,feb,304,1,344,3,success,no
47,technician,married,secondary,no,845,no,no,cellular,16,jul,155,6,182,0,unknown,no
69,retired,married,unknown,no,3851,no,no,cellular,17,nov,841,7,109,3,success,yes
47,unknown,married,primary,no,1041,no,no,cellular,27,jul,200,4,-1,0,unknown,no
33,services,single,secondary,no,1812,yes,no,cellular,17,nov,479,3,0,0,unknown,no
42,management,single,tertiary,no,2957,no,no,telephone,19,oct,291,1,-1,0,unknown,yes
31,admin.,married,unknown,no,10043,no,no,cellular,14,nov,69,1,302,1,success,yes
31,management,married,tertiary,yes,-138,yes,no,cellular,10,jul,1092,2,-1,0,unknown,yes
42,services,married,secondary,no,5116,yes,no,cellular,17,jul,346,2,-1,0,unknown,no
59,retired,married,tertiary,no,2991,no,no,cellular,16,jan,261,1,182,1,success,no
31,services,married,secondary,no,112,yes,no,cellular,17,apr,230,2,-1,0,unknown,yes
29,blue-collar,married,secondary,no,2672,yes,yes,unknown,1,may,294,3,0,0,unknown,no
84,retired,married,primary,no,2494,no,no,cellular,15,dec,165,3,183,4,success,yes
32,technician,single,unknown,no,6084,yes,no,cellular,23,nov,757,1,172,1,success,yes
44,technician,married,secondary,no,2848,yes,no,cellular,24,may,156,1,108,1,success,no
62,technician,married,secondary,no,1501,yes,no,cellular,11,may,113,1,104,6,failure,yes
46,technician,married,secondary,no,286,yes,no,cellular,13,dec,560,2,172,4,success,yes
47,management,married,unknown,no,34,yes,no,unknown,5,jun,991,3,-1,0,unknown,no
48,management,married,tertiary,no,17,no,yes,cellular,5,aug,1080,3,-1,0,unknown,yes
47,blue-collar,married,primary,no,361,no,no,cellular,4,nov,172,2,102,2,other,no
46,technician,married,primary,no,158,yes,yes,unknown,8,jul,112,8,0,0,unknown,no
32,technician,married,tertiary,no,166,no,no,cellular,27,jul,189,8,313,10,other,no
30,management,married,secondary,no,863,yes,no,cellular,14,nov,456,20,-1,0,unknown,no
59,blue-collar,married,secondary,no,3424,yes,yes,unknown,6,feb,1197,4,-1,0,unknown,no
38,blue-collar,married,primary,yes,-258,no,yes,cellular,27,feb,269,8,-1,0,unknown,no
44,admin.,married,secondary,no,4056,no,no,cellular,2,jul,180,1,-1,0,unknown,yes
47,blue-collar,married,primary,no,809,yes,no,cellular,8,may,130,1,309,4,other,no
30,admin.,single,secondary,no,5856,no,no,cellular,3,nov,306,1,0,0,unknown,yes
26,admin.,single,secondary,no,190,no,no,cellular,14,nov,173,8,-1,0,unknown,no
36,management,married,tertiary,no,82,no,yes,cellular,23,aug,95,8,-1,0,unknown,no
42,admin.,divorced,tertiary,no,12021,yes,no,cellular,10,may,99,2,-1,0,unknown,no
53,admin.,single,secondary,no,1354,no,no,cellular,2,jun,315,1,-1,0,unknown,yes
39,retired,married,tertiary,no,324,no,no,unknown,5,may,114,7,-1,0,unknown,no
41,blue-collar,married,primary,no,-40,no,yes,unknown,25,jul,49,3,-1,0,unknown,no
47,blue-collar,married,primary,no,1036,no,no,cellular,3,feb,196,3,0,0,unknown,no
42,management,single,tertiary,no,656,yes,no,cellular,18,nov,798,4,-1,0,unknown,no
38,retired,married,unknown,no,631,no,no,unknown,6,feb,598,1,-1,0,unknown,no
33,services,married,secondary,no,981,yes,yes,cellular,7,nov,867,1,-1,0,unknown,yes
30,management,single,tertiary,no,1143,yes,no,cellular,14,jun,763,2,-1,0,failure,yes
63,management,married,tertiary,no,800,no,no,cellular,17,sep,343,1,184,2,success,yes
23,student,married,secondary,no,103,no,yes,cellular,1,feb,78,1,169,6,other,yes
80,technician,married,secondary,no,11776,yes,no,cellular,16,feb,665,2,-1,0,success,yes
44,management,single,tertiary,no,1618,yes,no,unknown,6,jun,295,3,0,0,unknown,no
57,admin.,married,secondary,no,729,yes,yes,cellular,4,oct,218,1,291,4,success,yes
37,unemployed,married,secondary,no,1316,no,no,cellular,4,nov,986,1,173,1,success,yes
43,housemaid,married,tertiary,yes,-340,no,no,cellular,29,aug,401,2,-1,0,unknown,no
43,admin.,married,secondary,no,487,yes,no,unknown,1,jun,286,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,2212,yes,no,cellular,10,nov,269,2,-1,0,unknown,no
30,management,married,tertiary,no,3909,yes,yes,cellular,27,aug,327,4,-1,0,unknown,yes
31,management,single,tertiary,no,5465,no,no,cellular,13,mar,315,1,70,4,success,yes
58,unemployed,married,tertiary,no,2476,yes,no,cellular,24,feb,1110,1,-1,0,unknown,no
48,technician,married,primary,yes,407,yes,yes,unknown,29,may,127,2,-1,0,unknown,no
47,management,married,tertiary,no,836,no,no,cellular,15,jun,151,4,114,2,success,no
26,admin.,single,secondary,no,463,yes,no,cellular,9,jul,434,2,-1,1,success,yes
29,technician,married,secondary,no,2448,yes,no,cellular,17,nov,173,1,173,4,success,yes
33,unemployed,single,tertiary,no,9062,no,no,cellular,28,aug,316,4,-1,0,unknown,no
38,student,single,unknown,no,3472,no,no,cellular,28,apr,246,1,-1,0,unknown,no
58,retired,married,primary,no,814,yes,yes,unknown,10,feb,578,1,0,0,unknown,no
29,management,single,tertiary,no,1686,no,no,cellular,30,dec,94,3,-1,3,failure,no
45,management,married,secondary,no,3626,yes,no,cellular,20,feb,257,7,297,2,other,no
30,management,married,tertiary,no,1019,no,no,cellular,17,nov,108,1,131,3,success,no
43,admin.,married,secondary,no,141,yes,no,cellular,20,jul,51,3,-1,0,unknown,no
30,technician,married,unknown,no,2346,no,no,cellular,14,feb,2,1,186,1,other,no
66,retired,married,secondary,no,1709,no,no,cellular,1,aug,464,1,115,1,success,yes
39,services,married,secondary,no,420,yes,no,cellular,13,feb,171,2,300,1,other,no
47,admin.,married,tertiary,no,668,yes,no,cellular,5,may,144,1,73,1,failure,no
36,management,single,unknown,no,261,yes,yes,cellular,22,jul,172,2,-1,0,unknown,no
57,retired,divorced,tertiary,no,269,yes,no,unknown,12,may,45,10,-1,0,unknown,no
53,management,married,tertiary,no,13905,yes,no,cellular,1,feb,34,2,359,7,unknown,no
32,housemaid,married,secondary,no,3269,yes,yes,unknown,9,jul,251,3,-1,0,unknown,no
37,services,married,secondary,no,167,no,no,cellular,25,jul,94,12,-1,0,unknown,no
46,technician,married,secondary,no,6725,yes,no,cellular,14,feb,756,2,-1,0,unknown,yes
35,management,married,tertiary,no,-3,yes,yes,cellular,4,may,1469,3,-1,0,unknown,yes
24,technician,single,secondary,no,897,no,no,cellular,22,nov,655,2,-1,0,unknown,yes
42,unemployed,married,unknown,no,279,yes,no,cellular,15,may,168,3,-1,0,unknown,no
34,blue-collar,single,secondary,no,5437,no,no,telephone,23,may,362,5,-1,0,unknown,yes
39,technician,married,secondary,no,1425,yes,yes,cellular,16,apr,189,1,0,0,unknown,no
28,management,married,tertiary,yes,70,yes,no,unknown,6,may,263,20,-1,0,unknown,no
52,management,married,tertiary,no,105,yes,no,telephone,28,jul,70,3,-1,0,unknown,no
37,management,married,tertiary,no,3882,yes,no,cellular,23,nov,157,1,183,1,failure,no
52,entrepreneur,married,secondary,no,309,no,no,cellular,2,mar,988,1,-1,0,unknown,yes
45,student,married,tertiary,no,2309,no,no,cellular,22,aug,103,1,-1,1,failure,no
51,technician,married,unknown,no,578,yes,yes,unknown,8,may,54,1,-1,0,unknown,no
49,technician,married,tertiary,no,586,no,no,cellular,17,aug,936,1,93,8,success,no
41,unemployed,married,secondary,no,2659,no,no,cellular,8,nov,144,1,491,1,success,no
43,technician,married,secondary,no,530,yes,yes,unknown,21,feb,167,1,-1,0,unknown,no
35,services,married,secondary,no,409,yes,no,unknown,13,may,988,8,-1,0,unknown,no
46,admin.,married,primary,no,1429,yes,yes,cellular,4,may,81,8,105,4,other,no
51,technician,single,tertiary,no,2946,no,no,cellular,20,nov,206,1,181,4,success,yes
32,technician,single,secondary,no,3314,no,no,unknown,4,jun,683,2,0,0,unknown,yes
