age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
39,blue-collar,single,secondary,no,1251,yes,no,cellular,20,may,623,1,330,1,failure,no
82,retired,married,primary,no,958,yes,no,telephone,14,jan,791,3,-1,0,unknown,yes
57,blue-collar,married,primary,no,794,yes,no,unknown,13,may,98,3,0,0,unknown,no
43,blue-collar,single,unknown,no,2836,no,no,unknown,5,jun,341,2,96,3,unknown,yes
56,technician,married,secondary,no,-7,yes,no,cellular,21,aug,95,6,-1,0,unknown,no
51,housemaid,married,primary,no,4877,no,no,unknown,30,aug,529,2,0,0,unknown,yes
85,blue-collar,married,primary,yes,96,yes,no,cellular,14,may,50,7,-1,0,unknown,no
29,management,single,tertiary,no,2634,yes,no,telephone,30,aug,697,3,-1,0,unknown,yes
33,technician,married,tertiary,no,695,no,no,cellular,8,may,1337,6,-1,0,unknown,yes
31,management,single,tertiary,no,400,no,no,cellular,7,jun,117,1,97,3,success,yes
48,technician,married,unknown,no,283,no,no,cellular,13,jul,378,2,-1,0,unknown,no
27,management,divorced,tertiary,yes,2088,no,no,cellular,20,aug,917,3,-1,0,unknown,no
42,blue-collar,married,secondary,no,959,yes,no,cellular,13,apr,621,1,1,0,unknown,no
47,unknown,divorced,secondary,no,506,no,no,cellular,29,jul,157,3,-1,0,unknown,yes
41,services,married,secondary,no,2791,yes,no,cellular,22,apr,693,1,-1,0,unknown,yes
33,entrepreneur,single,tertiary,no,1741,no,no,cellular,11,nov,130,1,98,0,unknown,yes
55,admin.,married,primary,no,229,yes,no,unknown,20,may,779,1,-1,0,unknown,no
31,blue-collar,married,unknown,no,1860,no,no,unknown,15,may,221,3,387,3,other,no
46,technician,divorced,secondary,no,96,yes,yes,unknown,21,jun,3,2,0,0,unknown,no
29,housemaid,married,tertiary,no,114,no,no,cellular,15,jul,290,2,-1,0,unknown,yes
77,retired,married,primary,no,792,no,no,cellular,17,sep,321,2,0,0,unknown,yes
45,blue-collar,married,primary,no,454,yes,no,cellular,31,jul,2,5,0,0,unknown,no
45,management,married,tertiary,no,1281,no,no,cellular,28,sep,93,3,187,1,success,no
30,technician,married,secondary,no,1314,no,no,unknown,20,jun,1777,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,388,yes,yes,telephone,9,may,178,4,371,1,failure,no
45,blue-collar,married,secondary,no,692,yes,yes,cellular,19,nov,130,8,0,0,unknown,no
67,unknown,married,tertiary,no,3476,no,no,cellular,17,jun,206,6,337,3,failure,yes
80,technician,married,secondary,no,718,yes,no,cellular,8,nov,1039,1,312,1,success,yes
28,self-employed,single,tertiary,no,262,yes,no,cellular,15,may,436,1,180,3,other,yes
32,services,divorced,secondary,no,127,yes,no,unknown,20,may,102,2,-1,0,unknown,no
30,services,married,secondary,no,1546,yes,no,cellular,21,nov,107,1,0,0,unknown,no
38,management,single,tertiary,no,405,no,no,cellular,14,jul,544,4,-1,0,unknown,yes
32,self-employed,single,tertiary,no,288,yes,no,unknown,7,may,132,1,-1,0,unknown,no
56,unknown,single,tertiary,no,349,no,no,cellular,8,aug,115,3,127,0,failure,no
40,management,married,tertiary,no,7,yes,yes,cellular,15,may,12,1,0,0,unknown,no
49,technician,married,secondary,no,872,yes,no,cellular,7,may,208,1,319,1,failure,no
28,services,single,secondary,no,-166,yes,no,cellular,30,feb,320,5,-1,0,unknown,no
25,student,single,secondary,no,2399,no,no,cellular,20,dec,461,3,193,1,success,yes
32,services,single,secondary,no,-45,yes,no,cellular,30,feb,99,1,364,1,other,no
58,entrepreneur,divorced,secondary,no,173,no,yes,cellular,13,feb,93,1,101,0,unknown,no
47,admin.,married,secondary,no,1150,yes,no,cellular,20,jul,391,1,196,4,unknown,yes
49,admin.,married,tertiary,no,1332,no,no,cellular,4,feb,114,1,98,4,failure,yes
50,housemaid,married,primary,no,2287,no,no,cellular,8,jul,57,3,0,0,unknown,no
72,technician,married,secondary,no,3232,yes,no,cellular,16,apr,1200,1,181,4,success,yes
28,management,single,tertiary,no,27,no,no,cellular,30,mar,240,2,0,0,unknown,no
39,management,single,tertiary,yes,-49,no,no,cellular,20,jul,479,4,-1,0,unknown,yes
35,entrepreneur,married,secondary,no,141,yes,no,cellular,5,jun,676,1,187,3,failure,yes
44,admin.,divorced,secondary,no,183,no,yes,cellular,16,nov,78,1,-1,0,unknown,no
31,technician,single,tertiary,no,509,no,no,cellular,15,sep,551,3,-1,0,unknown,yes
48,technician,married,secondary,yes,203,no,no,cellular,10,nov,254,11,-1,0,unknown,no
76,retired,married,secondary,no,12594,no,no,cellular,3,jun,480,1,179,2,success,yes
28,services,single,unknown,no,1350,no,no,cellular,29,jan,609,2,311,6,failure,yes
60,blue-collar,divorced,secondary,no,249,yes,no,unknown,5,may,78,4,0,0,unknown,no
30,admin.,married,secondary,no,1761,yes,no,cellular,19,apr,759,3,-1,0,unknown,no
29,self-employed,single,tertiary,no,942,yes,no,cellular,6,apr,1080,2,0,0,unknown,yes
37,blue-collar,single,tertiary,no,301,yes,no,unknown,14,may,405,3,-1,0,unknown,no
44,unknown,married,unknown,no,152,no,no,telephone,29,jul,162,3,0,0,unknown,no
34,student,single,secondary,no,3215,no,no,cellular,22,feb,340,1,95,1,failure,yes
57,management,married,tertiary,no,14991,no,yes,cellular,11,nov,258,1,-1,0,unknown,yes
54,technician,married,secondary,no,339,yes,yes,telephone,17,jul,302,3,0,0,unknown,no
37,blue-collar,single,unknown,no,371,no,no,cellular,29,apr,327,2,-1,0,unknown,yes
50,admin.,single,tertiary,no,1011,no,no,cellular,3,apr,500,2,93,4,success,yes
31,services,single,secondary,no,1079,no,no,cellular,14,apr,310,3,136,1,failure,yes
34,management,single,unknown,no,163,yes,no,unknown,19,may,323,3,1,0,unknown,no
31,management,married,tertiary,no,78,yes,no,unknown,14,oct,280,1,0,0,unknown,no
41,management,divorced,tertiary,no,2435,no,no,cellular,17,feb,98,3,397,1,success,no
29,blue-collar,single,secondary,no,847,yes,no,cellular,8,may,466,4,183,1,success,yes
30,self-employed,divorced,tertiary,no,2732,yes,no,cellular,22,nov,572,5,0,0,unknown,no
31,management,single,unknown,no,171,no,no,cellular,20,jul,434,4,-1,0,unknown,yes
80,retired,divorced,tertiary,no,8818,no,no,cellular,15,aug,128,8,-1,0,unknown,yes
63,technician,married,tertiary,no,3554,no,yes,cellular,9,nov,200,2,179,3,failure,yes
56,services,married,secondary,no,93,yes,no,unknown,30,jun,723,4,0,0,unknown,yes
27,admin.,married,secondary,no,2016,yes,no,cellular,20,nov,35,1,659,1,failure,no
25,management,married,tertiary,no,26,yes,no,cellular,17,may,128,2,-1,0,unknown,yes
47,blue-collar,married,secondary,no,68,yes,yes,cellular,20,nov,113,1,0,0,unknown,no
27,management,single,tertiary,no,1202,yes,no,unknown,5,jun,365,2,-1,0,unknown,yes
76,retired,married,primary,no,3402,no,no,telephone,9,feb,332,8,185,3,failure,no
40,housemaid,married,tertiary,no,265,no,no,cellular,21,jul,76,2,-1,0,unknown,no
36,student,single,secondary,no,703,yes,no,cellular,22,nov,1145,1,97,1,failure,yes
40,self-employed,single,primary,yes,26,no,no,cellular,6,apr,197,1,385,3,success,no
44,management,single,tertiary,no,204,yes,no,cellular,14,may,699,3,0,0,unknown,yes
40,blue-collar,single,primary,no,263,yes,no,unknown,20,jul,233,1,-1,0,unknown,no
49,technician,married,secondary,no,-79,yes,no,unknown,12,jun,130,8,0,0,unknown,no
54,unemployed,married,secondary,no,574,yes,yes,unknown,5,may,22,1,-1,0,unknown,no
26,unemployed,single,secondary,no,319,no,no,cellular,23,jul,452,1,0,0,unknown,no
46,housemaid,married,secondary,yes,-831,no,no,unknown,12,feb,144,5,-1,0,unknown,no
28,student,single,tertiary,no,676,yes,no,unknown,21,jan,334,1,-1,0,unknown,yes
73,retired,married,primary,no,2847,no,no,telephone,31,sep,992,3,0,0,unknown,yes
56,retired,married,tertiary,no,1863,no,no,cellular,30,nov,1040,2,119,5,success,yes
32,management,single,tertiary,no,172,no,no,unknown,30,jul,271,1,0,0,unknown,no
33,management,single,tertiary,no,149,no,no,cellular,30,dec,421,1,94,2,success,yes
46,blue-collar,divorced,secondary,no,224,yes,yes,unknown,10,may,46,1,-1,0,unknown,no
57,entrepreneur,married,primary,no,259,yes,no,unknown,31,jul,162,1,-1,0,unknown,yes
39,management,single,tertiary,no,1149,yes,no,cellular,23,apr,94,1,659,3,other,no
28,management,single,tertiary,no,98,yes,no,unknown,11,jun,65,1,0,0,unknown,no
32,unemployed,single,secondary,no,546,no,no,cellular,21,feb,41,2,0,0,unknown,no
38,technician,married,secondary,no,815,yes,no,cellular,20,jul,1501,2,-1,0,unknown,yes
50,blue-collar,divorced,primary,no,281,yes,no,unknown,15,may,559,2,0,0,unknown,no
44,services,single,primary,no,4620,yes,yes,unknown,12,may,283,2,-1,0,unknown,no
42,blue-collar,married,primary,no,301,yes,no,unknown,16,may,133,5,-1,0,unknown,no
33,blue-collar,married,unknown,no,-28,no,no,unknown,21,jun,310,2,-1,0,unknown,no
48,management,single,tertiary,yes,-146,no,yes,unknown,23,jul,355,1,-1,0,unknown,no
43,admin.,married,unknown,no,407,no,yes,cellular,6,sep,701,1,98,3,success,no
32,blue-collar,single,secondary,no,94,no,no,cellular,15,jul,375,2,0,0,unknown,yes
79,retired,married,primary,no,254,no,no,cellular,7,jul,166,7,-1,0,unknown,yes
41,management,married,tertiary,no,3380,no,no,cellular,16,jun,650,1,94,3,success,yes
82,retired,married,primary,no,182,no,no,telephone,29,dec,108,2,-1,0,unknown,no
32,blue-collar,married,tertiary,no,1891,yes,no,cellular,22,apr,789,1,166,2,failure,yes
82,blue-collar,married,unknown,no,638,no,no,telephone,30,jul,516,4,-1,0,unknown,yes
27,management,single,tertiary,no,4721,no,no,cellular,8,sep,345,1,95,1,success,yes
37,management,married,tertiary,no,7413,no,no,cellular,29,sep,168,1,-1,0,unknown,yes
53,entrepreneur,married,secondary,no,222,yes,no,cellular,30,feb,104,1,324,1,failure,yes
33,admin.,single,secondary,no,597,yes,no,cellular,24,may,1032,3,0,0,other,no
61,retired,married,primary,no,8184,no,no,unknown,28,may,18,2,-1,0,unknown,no
62,technician,married,tertiary,no,1141,no,no,cellular,28,aug,95,2,1,0,unknown,no
35,services,married,tertiary,no,1230,yes,yes,unknown,26,may,33,5,-1,0,unknown,no
40,technician,married,tertiary,no,117,yes,no,unknown,15,may,310,1,-1,0,unknown,no
48,technician,married,secondary,yes,2514,no,yes,cellular,9,nov,974,14,-1,0,unknown,yes
39,services,married,secondary,no,1424,yes,no,cellular,20,nov,160,1,191,4,failure,yes
55,blue-collar,married,secondary,no,1471,no,no,cellular,21,jul,151,4,0,0,unknown,no
56,management,married,tertiary,no,297,no,no,unknown,4,jun,857,1,-1,0,unknown,yes
42,management,single,tertiary,no,-298,yes,no,cellular,22,may,1190,2,-1,0,unknown,yes
48,technician,married,secondary,no,107,no,no,cellular,16,oct,264,1,90,0,failure,yes
52,technician,married,tertiary,no,3015,no,yes,cellular,21,nov,260,3,0,0,unknown,yes
24,student,single,tertiary,no,83,no,no,cellular,22,aug,284,3,0,0,unknown,yes
34,student,single,unknown,no,23157,no,no,cellular,16,may,1180,2,0,0,unknown,yes
44,services,married,secondary,no,5080,yes,yes,cellular,21,nov,71,2,185,7,other,no
35,management,single,tertiary,no,2999,no,no,cellular,11,feb,509,1,102,2,failure,yes
40,technician,single,secondary,no,1978,yes,no,unknown,21,may,217,4,0,0,unknown,no
39,management,single,tertiary,no,17174,no,no,cellular,24,jul,65,1,130,1,failure,no
38,blue-collar,married,primary,no,205,yes,no,unknown,8,may,117,1,-1,0,unknown,no
41,unemployed,married,secondary,no,579,no,no,unknown,21,jun,89,2,-1,0,unknown,no
56,technician,divorced,secondary,no,303,no,no,cellular,15,mar,814,2,-1,0,unknown,yes
33,management,single,tertiary,no,1361,yes,no,cellular,27,may,356,1,392,1,success,yes
42,retired,single,unknown,no,288,no,no,telephone,10,aug,799,1,187,0,failure,yes
58,entrepreneur,married,unknown,no,1128,yes,no,unknown,3,nov,99,3,-1,0,unknown,no
53,blue-collar,divorced,secondary,no,25,no,no,unknown,20,may,359,1,-1,0,unknown,no
44,unemployed,divorced,secondary,no,482,no,no,cellular,19,aug,676,3,1,0,unknown,yes
47,technician,divorced,secondary,no,1302,no,no,unknown,23,apr,1595,3,-1,0,unknown,yes
59,technician,married,secondary,no,2858,no,no,cellular,10,jun,613,1,-1,0,unknown,yes
71,admin.,married,secondary,no,1952,no,no,cellular,21,apr,1080,1,-1,0,unknown,yes
37,self-employed,divorced,tertiary,no,877,yes,yes,cellular,8,feb,729,1,-1,0,unknown,no
79,retired,married,tertiary,no,1194,no,no,cellular,5,jun,500,2,181,1,success,yes
56,retired,married,primary,no,1368,yes,no,telephone,4,sep,832,2,-1,3,failure,yes
55,management,married,tertiary,no,138,no,no,unknown,9,apr,1014,12,-1,0,unknown,yes
36,admin.,single,primary,no,1921,yes,no,cellular,11,apr,122,4,186,3,unknown,yes
44,management,married,tertiary,no,623,no,no,telephone,10,sep,590,2,94,3,success,yes
41,admin.,married,tertiary,no,771,no,no,cellular,11,jul,1599,2,0,0,unknown,yes
33,technician,married,secondary,no,315,yes,no,cellular,10,apr,889,4,-1,0,unknown,yes
41,management,married,tertiary,no,1632,yes,no,cellular,21,jun,725,1,189,7,success,yes
73,admin.,married,primary,no,270,no,no,cellular,31,jul,187,5,-1,3,success,yes
44,blue-collar,married,primary,no,891,no,no,unknown,31,may,61,2,-1,0,unknown,no
27,management,single,tertiary,no,591,no,no,telephone,29,jul,107,2,158,1,success,yes
42,blue-collar,married,secondary,no,783,no,no,cellular,23,nov,497,2,-1,0,unknown,no
52,entrepreneur,married,secondary,no,2911,no,yes,cellular,6,jun,1107,1,186,1,failure,yes
54,blue-collar,single,tertiary,no,2244,yes,no,cellular,11,apr,398,3,305,3,success,yes
37,technician,married,tertiary,no,1590,no,no,cellular,9,feb,695,2,-1,1,success,yes
51,management,married,secondary,no,1303,yes,no,unknown,22,jun,419,2,-1,0,unknown,no
30,technician,married,secondary,no,693,yes,yes,unknown,24,may,110,2,0,0,unknown,no
39,management,single,tertiary,no,95,no,no,cellular,29,apr,55,19,-1,0,unknown,no
33,blue-collar,single,secondary,yes,-22,yes,no,cellular,9,jul,247,10,-1,0,unknown,no
33,management,single,tertiary,no,181,no,no,cellular,18,may,84,8,187,1,success,yes
38,admin.,married,secondary,no,1498,yes,no,unknown,21,jun,9,1,-1,0,unknown,no
34,technician,married,secondary,no,603,yes,no,unknown,18,may,14,1,0,0,unknown,no
31,student,single,secondary,no,1801,yes,no,unknown,21,may,376,2,0,0,unknown,yes
47,management,single,tertiary,yes,-554,no,no,unknown,14,jul,354,2,-1,0,unknown,no
36,blue-collar,married,unknown,no,1174,yes,no,telephone,13,jan,113,3,0,0,unknown,no
48,blue-collar,married,primary,no,62,no,yes,telephone,29,jul,95,2,-1,0,unknown,no
30,admin.,single,secondary,no,1644,yes,no,cellular,19,nov,95,1,183,3,failure,no
41,blue-collar,married,secondary,no,1094,yes,no,cellular,31,jul,98,5,-1,0,unknown,no
60,blue-collar,single,secondary,no,1193,yes,no,unknown,21,may,195,8,0,0,other,no
27,blue-collar,single,tertiary,no,507,no,no,cellular,3,jan,730,1,193,4,success,yes
35,blue-collar,married,secondary,no,-21,yes,no,unknown,8,jun,254,1,-1,0,unknown,no
26,blue-collar,single,tertiary,no,5376,no,no,telephone,19,feb,174,1,0,0,unknown,no
59,blue-collar,married,unknown,no,204,yes,no,telephone,21,may,130,2,-1,0,unknown,no
42,services,single,primary,no,729,no,no,cellular,15,jul,675,3,0,0,unknown,yes
41,self-employed,married,secondary,no,1267,yes,no,unknown,30,may,962,1,-1,0,unknown,yes
57,blue-collar,married,unknown,no,38,no,no,cellular,8,feb,195,2,-1,0,unknown,no
29,entrepreneur,single,tertiary,no,3710,yes,no,cellular,7,jan,170,2,88,1,unknown,no
41,admin.,married,secondary,no,1211,no,no,cellular,18,feb,632,1,-1,0,unknown,no
38,services,divorced,secondary,no,1883,no,no,cellular,4,feb,156,1,189,1,failure,yes
42,services,single,tertiary,no,1146,yes,no,cellular,12,jan,176,1,388,1,other,no
34,technician,single,secondary,no,3053,no,no,cellular,16,sep,327,1,96,6,success,yes
43,technician,married,secondary,no,116,yes,no,cellular,10,may,796,3,193,4,failure,no
56,blue-collar,married,secondary,no,-39,yes,no,cellular,20,may,28,7,1,0,unknown,no
31,blue-collar,divorced,secondary,no,305,yes,yes,cellular,12,may,110,2,305,1,failure,no
47,blue-collar,single,secondary,no,490,yes,no,unknown,21,may,108,1,0,0,unknown,no
34,blue-collar,married,primary,no,694,no,no,telephone,30,jan,1035,2,0,0,unknown,no
32,blue-collar,single,secondary,no,292,yes,no,cellular,28,apr,1394,4,0,0,unknown,no
39,entrepreneur,single,tertiary,no,314,yes,no,cellular,12,jun,595,1,437,1,failure,yes
45,management,divorced,tertiary,no,5934,yes,no,telephone,20,feb,235,2,107,3,success,yes
37,technician,married,secondary,no,1616,yes,no,unknown,9,nov,108,2,-1,0,unknown,no
31,blue-collar,single,primary,no,1305,yes,yes,cellular,30,jul,127,20,0,0,unknown,no
61,technician,married,secondary,no,1453,no,no,cellular,14,nov,520,2,-1,0,unknown,yes
55,retired,married,unknown,no,1192,no,no,cellular,24,aug,432,1,-1,0,unknown,yes
36,blue-collar,single,tertiary,no,1361,yes,no,cellular,15,may,224,1,358,7,failure,no
55,blue-collar,married,primary,no,5923,no,no,cellular,25,may,1603,2,0,0,unknown,no
54,admin.,married,secondary,no,1712,no,no,unknown,13,aug,478,2,-1,0,unknown,yes
71,retired,married,tertiary,no,2661,no,no,telephone,20,sep,681,1,182,2,failure,yes
78,retired,married,secondary,no,2631,no,no,cellular,16,jun,1001,2,-1,0,unknown,yes
43,services,single,secondary,no,1125,no,no,cellular,28,feb,105,2,0,0,unknown,no
43,blue-collar,divorced,tertiary,no,178,yes,yes,unknown,21,may,110,5,-1,0,unknown,no
34,blue-collar,single,primary,yes,-331,yes,no,cellular,22,may,72,3,0,0,unknown,no
57,retired,divorced,unknown,no,283,yes,no,cellular,5,mar,342,2,-1,0,failure,yes
39,blue-collar,married,primary,no,92,yes,yes,unknown,26,apr,79,3,0,0,unknown,no
26,student,single,secondary,no,122,no,no,cellular,13,jul,69,5,0,0,unknown,no
36,admin.,single,tertiary,no,2694,yes,no,cellular,13,may,470,1,364,1,other,yes
34,admin.,single,secondary,no,262,yes,yes,cellular,26,jan,1067,3,-1,0,unknown,yes
48,management,single,tertiary,no,2164,yes,no,cellular,12,may,378,2,643,1,failure,no
44,management,married,tertiary,yes,322,yes,no,cellular,19,jun,579,2,511,2,success,yes
55,retired,single,tertiary,no,904,no,no,cellular,5,jun,975,3,182,2,success,yes
35,management,single,tertiary,no,6921,no,no,cellular,18,sep,50,6,100,1,success,no
44,blue-collar,married,secondary,no,1560,yes,no,cellular,19,nov,93,1,187,3,failure,no
61,retired,divorced,tertiary,no,14990,no,yes,cellular,20,dec,225,3,178,4,unknown,no
60,blue-collar,married,secondary,no,528,no,no,cellular,14,feb,172,4,-1,6,unknown,yes
46,blue-collar,married,primary,no,283,no,no,unknown,29,apr,43,2,-1,0,unknown,no
36,blue-collar,married,tertiary,no,434,yes,no,cellular,6,jan,78,6,0,0,unknown,no
33,management,single,tertiary,no,245,yes,no,cellular,28,jun,343,1,330,1,failure,no
59,admin.,married,primary,yes,803,yes,no,cellular,13,jun,354,8,345,5,success,no
59,blue-collar,married,primary,no,156,yes,no,cellular,13,jul,322,3,0,0,unknown,no
44,management,single,tertiary,no,26077,no,no,unknown,27,aug,337,1,0,0,unknown,no
38,admin.,divorced,secondary,no,25,no,no,cellular,12,jul,399,6,-1,0,unknown,yes
53,management,married,tertiary,no,1653,yes,no,cellular,21,nov,251,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,1183,no,no,cellular,18,feb,558,3,149,1,other,yes
31,services,married,secondary,no,1137,yes,no,cellular,8,jun,56,2,-1,0,unknown,no
38,management,divorced,tertiary,no,1111,yes,no,cellular,30,nov,70,5,-1,0,unknown,no
33,services,single,secondary,no,-56,yes,no,cellular,16,apr,85,2,318,1,failure,no
31,blue-collar,married,primary,no,78,no,no,unknown,9,may,397,2,-1,0,unknown,no
60,housemaid,married,primary,no,214,no,no,unknown,17,feb,454,2,-1,0,unknown,no
34,admin.,married,secondary,no,788,yes,yes,cellular,9,may,247,1,0,0,unknown,no
31,technician,single,tertiary,no,146,no,no,cellular,12,sep,287,3,126,3,success,yes
35,technician,single,secondary,no,151,no,no,cellular,28,jul,359,3,0,0,unknown,no
32,blue-collar,single,secondary,no,1171,yes,no,cellular,31,apr,83,1,0,0,unknown,no
65,retired,married,tertiary,no,346,no,no,cellular,14,aug,335,8,121,4,other,yes
43,management,single,tertiary,no,485,no,yes,cellular,28,jul,130,1,592,1,other,yes
58,admin.,married,secondary,no,633,no,no,cellular,22,sep,648,8,-1,0,unknown,yes
54,blue-collar,married,secondary,no,95,yes,no,unknown,8,may,152,4,-1,0,unknown,no
